-82.296861,36.276667,CR41 WATERTOWER PIT          ,"Len:    75', VE:  75', Pit:  45', Nr of Pits: 1 , Topo: Johnson City           , Elev: 1870',Government Owned    ,Rappel/Prusik,Pit              ,Hillside             , Geology: Knox Group                                     "
-82.307583,36.270583,CR42 CEDAR HILL CAVE         ,"Len:   150', VE:  30', Pit:   0 , Nr of Pits: 0 , Topo: Johnson City           , Elev: 1760',Private Property    ,Normal Gear  ,Crawl            ,Sink                 , Geology: Knox Group                                     "
-81.993500,36.282722,CR43 ELK RIVER CAVE          ,"Len:    80', VE:   4', Pit:   0 , Nr of Pits: 0 , Topo: Elk Mills              , Elev: 1950',Private Property    ,Normal Gear  ,Large, walk-in   ,Spring               , Geology: Rome Formation                                 "
-82.245111,36.284750,CR44 DENNIS MCKEEHAN CAVE    ,"Len:   100', VE:  10', Pit:   0 , Nr of Pits: 0 , Topo: Elizabethton           , Elev: 1870',Private Property    ,Normal Gear  ,Crawl            ,Hillside             , Geology: Honaker Dolomite                               "
-82.043694,36.440306,CR45 ESTEP CAVE              ,"Len:    50', VE:  10', Pit:   0 , Nr of Pits: 0 , Topo: Carter                 , Elev: 2080',Private Property    ,Normal Gear  ,Crawl            ,Bluff or Outcrop     , Geology: Shady Dolomite                                 "
-82.222083,36.320306,CR46 RECIPE CAVE NR1         ,"Len:    55', VE:  10', Pit:   0 , Nr of Pits: 0 , Topo: Elizabethton           , Elev: 1920',Private Property    ,Normal Gear  ,Crawl            ,Sink                 , Geology: Knox Group                                     "
-82.222083,36.320306,CR47 RECIPE CAVE NR2         ,"Len:   250', VE:  25', Pit:   0 , Nr of Pits: 0 , Topo: Elizabethton           , Elev: 1920',Private Property    ,Normal Gear  ,Crawl            ,Sink                 , Geology: Knox Group                                     "
-82.235472,36.303083,CR48 ROADSIDE CAVE           ,"Len:    50', VE:  15', Pit:   0 , Nr of Pits: 0 , Topo: Elizabethton           , Elev: 1660',Government Owned    ,Normal Gear  ,Stoop            ,Roadcut              , Geology: Knox Group                                     "
-82.262611,36.276139,CR49 DIFFICULT CAVE          ,"Len:    50', VE:  20', Pit:   0 , Nr of Pits: 0 , Topo: Johnson City           , Elev: 1910',Private Property    ,Normal Gear  ,Chimney/Climb    ,Hillside             , Geology: Maynardville Limestone                         "
-82.296778,36.364472,CR50 LACY ISLAND CAVE        ,"Len:   110', VE:   5', Pit:   0 , Nr of Pits: 0 , Topo: Johnson City           , Elev: 1420',Private Property    ,Normal Gear  ,Crawl            ,Bluff or Outcrop     , Geology: Knox Group                                     "
-82.296222,36.278083,CR51 LITTLE VELCRO CAVE      ,"Len:    50', VE:  15', Pit:   0 , Nr of Pits: 0 , Topo: Johnson City           , Elev: 1840',Private Property    ,Normal Gear  ,Large, walk-in   ,Sink                 , Geology: Knox Group                                     "
-82.230361,36.275306,CR52 MCKEEHAN CAVE           ,"Len:   158', VE:  65', Pit:   0 , Nr of Pits: 0 , Topo: Elizabethton           , Elev: 1930',Private Property    ,Normal Gear  ,Crawl            ,Roadcut              , Geology: Shady Dolomite                                 "
-82.296500,36.278917,CR53 OAK TREE CAVE           ,"Len:    55', VE:  15', Pit:   0 , Nr of Pits: 0 , Topo: Johnson City           , Elev: 1800',Private Property    ,Normal Gear  ,Stoop            ,Level Ground         , Geology: Knox Group                                     "
-82.293167,36.339194,CR54 OVERFLOW CAVE           ,"Len:  1500', VE:  30', Pit:   0 , Nr of Pits: 0 , Topo: Johnson City           , Elev: 1450',Private Property    ,Normal Gear  ,Large, walk-in   ,Wet-Weather Streambed, Geology: Knox Group                                     "
-82.264278,36.322806,CR55 PUMPKIN CAVE            ,"Len:    74', VE:  14', Pit:   0 , Nr of Pits: 0 , Topo: Johnson City           , Elev: 1620',Private Property    ,Normal Gear  ,Stoop            ,Sink                 , Geology: Honaker Dolomite                               "
-82.290389,36.273083,CR56 ROADSIDE HOLE           ,"Len:    90', VE:  25', Pit:   0 , Nr of Pits: 0 , Topo: Johnson City           , Elev: 1700',Private Property    ,Normal Gear  ,Crawl            ,Hillside             , Geology: Knox Group                                     "
-82.296222,36.338639,CR57 RUSHING HOLE            ,"Len:   150', VE:  20', Pit:   0 , Nr of Pits: 0 , Topo: Johnson City           , Elev: 1500',Private Property    ,Normal Gear  ,Large, walk-in   ,Sink                 , Geology: Knox Group                                     "
-82.297056,36.338639,CR58 SINKING CREEK CAVE      ,"Len:   100', VE:   5', Pit:   0 , Nr of Pits: 0 , Topo: Johnson City           , Elev: 1470',Private Property    ,Normal Gear  ,Large, walk-in   ,Inflowing Stream     , Geology: Knox Group                                     "
-82.296222,36.278083,CR59 VELCRO CAVE             ,"Len:   275', VE:  50', Pit:   0 , Nr of Pits: 0 , Topo: Johnson City           , Elev: 1840',Private Property    ,Normal Gear  ,Large, walk-in   ,Sink                 , Geology: Knox Group                                     "
-82.191472,36.315306,CR60 CREEPY CRAWLY CAVE      ,"Len:    60', VE:   3', Pit:   0 , Nr of Pits: 0 , Topo: Elizabethton           , Elev: 1640',Private Property    ,Normal Gear  ,Crawl            ,Bluff or Outcrop     , Geology: Honaker Dolomite                               "
-81.989250,36.273361,CR61 LITTLE ELK MILLS C      ,"Len:    50', VE:  10', Pit:   0 , Nr of Pits: 0 , Topo: Elk Mills              , Elev: 2020',Private Property    ,Normal Gear  ,Stoop            ,Roadcut              , Geology: Rome Formation                                 "
-82.299000,36.274750,CR62 MIDNIGHT CAVE           ,"Len:    60', VE:  20', Pit:   0 , Nr of Pits: 0 , Topo: Johnson City           , Elev: 1760',Private Property    ,Normal Gear  ,Stoop            ,Sink                 , Geology: Knox Group                                     "
-82.298167,36.365028,CR63 SCULPTURE CAVE          ,"Len:  1220', VE:  52', Pit:   0 , Nr of Pits: 0 , Topo: Johnson City           , Elev: 1460',Government Owned    ,Normal Gear  ,Large, walk-in   ,Wet-Weather Streambed, Geology: Knox Group                                     "
-82.247889,36.316139,CR64 TRAILBIKE PIT           ,"Len:    60', VE:  45', Pit:  35', Nr of Pits: 1 , Topo: Elizabethton           , Elev: 1770',Private Property    ,Rappel/Prusik,Crawl            ,Hillside             , Geology: Knox Group                                     "
-82.212861,36.331972,CR65 BRYANT RIDGE CAVE       ,"Len:   179', VE:  39', Pit:   0 , Nr of Pits: 0 , Topo: Elizabethton           , Elev: 1900',Destroyed or Blocked,Normal Gear  ,Crawl            ,Bluff or Outcrop     , Geology: Knox Group                                     "
-82.104278,36.397806,CR66 CONWAY CAVE             ,"Len:   783', VE:  45', Pit:   0 , Nr of Pits: 0 , Topo: Carter                 , Elev: 1790',Private Property    ,Normal Gear  ,Stoop            ,Hillside             , Geology: Shady Dolomite                                 "
-82.228972,36.317528,CR67 HINKLE PIT              ,"Len:   213', VE: 194', Pit:  69', Nr of Pits: 1 , Topo: Elizabethton           , Elev: 1835',Private Property    ,Rappel/Prusik,Pit              ,Hillside             , Geology: Knox Group                                     "
-82.237056,36.306417,CR68 PULLET FOX CAVE         ,"Len:   118', VE:  28', Pit:   0 , Nr of Pits: 0 , Topo: Elizabethton           , Elev: 1765',Private Property    ,Normal Gear  ,Large, walk-in   ,Sink                 , Geology: Knox Group                                     "
-82.102861,36.380028,CR69 BERRY HILL CAVE         ,"Len:  5500', VE: 180', Pit: 105', Nr of Pits: 2 , Topo: Carter                 , Elev: 2040',Private Property    ,Rappel/Prusik,Large, walk-in   ,Sink                 , Geology: Shady Dolomite                                 "
-82.331778,36.268528,CR70 HUNCH PUNCH PLUNGE      ,"Len:   718', VE: 147', Pit:  30', Nr of Pits: 1 , Topo: Johnson City           , Elev: 2520',Government Owned    ,Rappel/Prusik,Pit              ,Inflowing Stream     , Geology: Knox Group                                     "
-82.331278,36.264889,CR71 SKIDDLYWINKS CAVE       ,"Len:    90', VE:  25', Pit:   0 , Nr of Pits: 0 , Topo: Johnson City           , Elev: 2480',Government Owned    ,Normal Gear  ,Stoop            ,Hillside             , Geology: Knox Group                                     "
-82.284722,36.272028,CR72 BLANKENSHIP CAVE        ,"Len:    50', VE:  80', Pit:  30', Nr of Pits: 3 , Topo: Johnson City           , Elev: 1940',Private Property    ,Rappel/Prusik,Crawl            ,Sink                 , Geology: Knox Group                                     "
-82.089583,36.406444,CR73 CREEKSIDE CLEFT         ,"Len:    60', VE:   8', Pit:   0 , Nr of Pits: 0 , Topo: Carter                 , Elev: 1790',Private Property    ,Normal Gear  ,Crawl            ,Bluff or Outcrop     , Geology: Shady Dolomite                                 "
-82.075444,36.400583,CR74 DRAFT VOID              ,"Len:    65', VE:  12', Pit:   0 , Nr of Pits: 0 , Topo: Carter                 , Elev: 2160',Private Property    ,Normal Gear  ,Stoop            ,Hillside             , Geology: Shady Dolomite                                 "
-82.077306,36.402194,CR75 HEADWATER RIFT          ,"Len:   100', VE:  30', Pit:   0 , Nr of Pits: 0 , Topo: Carter                 , Elev: 1980',Private Property    ,Rappel/Prusik,Crawl            ,Bluff or Outcrop     , Geology: Shady Dolomite                                 "
-82.077583,36.401917,CR76 MUDDY BRANCH CAVE       ,"Len:    80', VE:   8', Pit:   0 , Nr of Pits: 0 , Topo: Carter                 , Elev: 1940',Private Property    ,Normal Gear  ,Stoop            ,Bluff or Outcrop     , Geology: Shady Dolomite                                 "
-81.979167,36.252500,CR77 POGA PLUNGE             ,"Len:    85', VE:  40', Pit:   0 , Nr of Pits: 0 , Topo: Elk Mills              , Elev: 2240',Private Property    ,Normal Gear  ,Extremely Big    ,Hillside             , Geology: Shady Dolomite                                 "
-82.088611,36.407944,CR78 STONEY SLIT             ,"Len:    50', VE:   3', Pit:   0 , Nr of Pits: 0 , Topo: Carter                 , Elev: 1800',Private Property    ,Normal Gear  ,Stoop            ,Bluff or Outcrop     , Geology: Shady Dolomite                                 "
-82.074222,36.401639,CR79 TUBE OF PONIES          ,"Len:    50', VE:  15', Pit:   0 , Nr of Pits: 0 , Topo: Carter                 , Elev: 2030',Private Property    ,Normal Gear  ,Large, walk-in   ,Bluff or Outcrop     , Geology: Shady Dolomite                                 "
-81.979194,36.252333,CR80 CRAPPER FRACTURE        ,"Len:    50', VE:  15', Pit:   0 , Nr of Pits: 0 , Topo: Elk Mills              , Elev: 2240',Private Property    ,Normal Gear  ,Crawl            ,Hillside             , Geology: Shady Dolomite                                 "
-81.975889,36.251806,CR81 ELK RIVER FISSURE       ,"Len:    40', VE:  40', Pit:   0 , Nr of Pits: 0 , Topo: Elk Mills              , Elev: 2260',Private Property    ,Normal Gear  ,Large, walk-in   ,Bluff or Outcrop     , Geology: Shady Dolomite                                 "
-82.149689,36.377019,CR82 STONEY CREEK CAVE       ,"Len:   150', VE:  20', Pit:   0 , Nr of Pits: 0 , Topo: Keenburg               , Elev: 1590',Private Property    ,Normal Gear  ,Stoop            ,Bluff or Outcrop     , Geology: Shady Dolomite                                 "
-85.544083,36.506139,CY1 BAILEY CAVE              ,"Len:   557', VE:  38', Pit:  16', Nr of Pits: 1 , Topo: Celina                 , Elev:  700',Private Property    ,Rappel/Prusik,Pit              ,Hillside             , Geology: Leipers-Catheys Formation                      "
-85.489525,36.586331,CY2 BOONE HOLLOW CAVE        ,"Len:    75', VE:   5', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hollow Dam        , Elev:  595',Private Property    ,Normal Gear  ,Stoop            ,Spring               , Geology: Leipers-Catheys Formation                      "
-85.317000,36.555028,CY3 DANIEL CAVE              ,"Len:   700', VE:  30', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hol Res-SE        , Elev:  900',Private Property    ,Normal Gear  ,Stoop            ,Bluff or Outcrop     , Geology: Warsaw Limestone                               "
-85.316094,36.561233,CY4 FORD CAVE                ,"Len:   225', VE:  12', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hol Res-SE        , Elev:  900',Private Property    ,Normal Gear  ,Large, walk-in   ,Spring               , Geology: Warsaw Limestone                               "
-85.705906,36.610922,CY5 HARLAN CAVE              ,"Len:   110', VE:   7', Pit:   0 , Nr of Pits: 0 , Topo: Union Hill             , Elev:  810',Private Property    ,Normal Gear  ,Large, walk-in   ,Spring               , Geology: Warsaw Limestone                               "
-85.344917,36.540306,CY6 INGRAM CAVE              ,"Len:   700', VE:  12', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hol Res-SE        , Elev:  860',Private Property    ,Normal Gear  ,Large, walk-in   ,Bluff or Outcrop     , Geology: Warsaw Limestone                               "
-85.609500,36.592750,CY7 KENDALL CAVE             ,"Len:   300', VE:  10', Pit:   0 , Nr of Pits: 0 , Topo: Celina                 , Elev:  970',Private Property    ,Normal Gear  ,Large, walk-in   ,Hillside             , Geology: Warsaw Limestone                               "
-85.789639,36.522250,CY8 LEONARD CAVE             ,"Len:  3300', VE:  40', Pit:   0 , Nr of Pits: 0 , Topo: Red Boiling Springs    , Elev:  920',Private Property    ,Normal Gear  ,Large, walk-in   ,Hillside             , Geology: Fort Payne Formation                           "
-85.523889,36.531806,CY9 MARKHAM CAVE             ,"Len:   625', VE:  12', Pit:   0 , Nr of Pits: 0 , Topo: Celina                 , Elev:  530',Private Property    ,Normal Gear  ,Large, walk-in   ,Bluff or Outcrop     , Geology: Leipers-Catheys Formation                      "
-85.341664,36.531164,CY10 MARTIN CAVE             ,"Len:   255', VE:  22', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hol Res-SE        , Elev:  935',Private Property    ,Normal Gear  ,Large, walk-in   ,Sink                 , Geology: Warsaw Limestone                               "
-85.445917,36.571694,CY11 RICH CAVE               ,"Len:   175', VE:  11', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hollow Dam        , Elev:  880',Private Property    ,Normal Gear  ,Extremely Big    ,Bluff or Outcrop     , Geology: Warsaw Limestone                               "
-85.492483,36.522144,CY12 SHANKEY BRANCH CAVE     ,"Len:   350', VE:  10', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hollow Dam        , Elev:  690',Private Property    ,Normal Gear  ,Large, walk-in   ,Spring               , Geology: Leipers-Catheys Formation                      "
-85.495131,36.548400,CY13 SHEALS CAVE             ,"Len:  1093', VE:  41', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hollow Dam        , Elev:  600',Private Property    ,Normal Gear  ,Large, walk-in   ,Bluff or Outcrop     , Geology: Leipers-Catheys Formation                      "
-85.653383,36.604172,CY14 SMITH CAVE              ,"Len:  1300', VE:  35', Pit:   0 , Nr of Pits: 0 , Topo: Union Hill             , Elev:  954',Private Property    ,Normal Gear  ,Stoop            ,Sink                 , Geology: Warsaw Limestone                               "
-85.496833,36.467389,CY15 TOM DAILEY CAVE         ,"Len:  1500', VE:  50', Pit:   0 , Nr of Pits: 0 , Topo: Hilham                 , Elev:  840',Private Property    ,Normal Gear  ,Large, walk-in   ,Bluff or Outcrop     , Geology: Fort Payne Formation                           "
-85.565194,36.521444,CY17 BROWN CAVE              ,"Len:   500', VE:  30', Pit:   0 , Nr of Pits: 0 , Topo: Celina                 , Elev:  620',Private Property    ,Normal Gear  ,Stoop            ,Spring               , Geology: Leipers-Catheys Formation                      "
-85.446083,36.550889,CY19 CREVICE CAVE            ,"Len:    85', VE:  30', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hollow Dam        , Elev:  800',Private Property    ,Normal Gear  ,Chimney/Climb    ,Hillside             , Geology: Fort Payne Formation                           "
-85.526583,36.521694,CY21 NESBITT CAVE            ,"Len:  1100', VE:  50', Pit:   0 , Nr of Pits: 0 , Topo: Celina                 , Elev:  600',Private Property    ,Normal Gear  ,Stoop            ,Sink                 , Geology: Leipers-Catheys Formation                      "
-85.488419,36.565542,CY22 FREE HILL CAVE          ,"Len:   350', VE:   5', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hollow Dam        , Elev:  650',Private Property    ,Normal Gear  ,Crawl            ,Bluff or Outcrop     , Geology: Leipers-Catheys Formation                      "
-85.584639,36.557861,CY23 BROWN SALTPETER C       ,"Len:   500', VE:  20', Pit:   0 , Nr of Pits: 0 , Topo: Celina                 , Elev:  720',Private Property    ,Normal Gear  ,Stoop            ,Bluff or Outcrop     , Geology: Fort Payne Formation                           "
-85.561083,36.487500,CY24 BUTLERS LANDING CAVE    ,"Len:    50', VE:  36', Pit:  21', Nr of Pits: 1 , Topo: Burristown             , Elev:  570',Private Property    ,Rappel/Prusik,Crawl            ,Hillside             , Geology: Leipers-Catheys Formation                      "
-85.347933,36.537417,CY25 DOUBLE DAM CAVE         ,"Len:  1629', VE:  27', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hol Res-SE        , Elev:  858',Private Property    ,Normal Gear  ,Extremely Big    ,Spring               , Geology: Fort Payne Formation                           "
-85.494944,36.465111,CY26 KERENSKY CAVERNS        ,"Len:    60', VE:  10', Pit:   0 , Nr of Pits: 0 , Topo: Hilham                 , Elev:  770',Private Property    ,Normal Gear  ,Large, walk-in   ,Bluff or Outcrop     , Geology: Fort Payne Formation                           "
-85.494778,36.464917,CY27 TEWKESBURY CAVE         ,"Len:    50', VE:   8', Pit:   0 , Nr of Pits: 0 , Topo: Hilham                 , Elev:  770',Private Property    ,Normal Gear  ,Stoop            ,Bluff or Outcrop     , Geology: Fort Payne Formation                           "
-85.402997,36.493108,CY28 BURCHETT NTRL BRG C     ,"Len:    55', VE:  10', Pit:   0 , Nr of Pits: 0 , Topo: Hilham                 , Elev:  962',Private Property    ,Normal Gear  ,Large, walk-in   ,Inflowing Stream     , Geology: Warsaw Limestone                               "
-85.327300,36.528203,CY29 RUGOSE WATERFALL C      ,"Len:   100', VE:  20', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hol Res-SE        , Elev:  940',Private Property    ,Normal Gear  ,Chimney/Climb    ,Sink                 , Geology: Warsaw Limestone                               "
-85.324639,36.529472,CY30 TRECHINI CAVE           ,"Len:   600', VE:  15', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hol Res-SE        , Elev:  860',Private Property    ,Normal Gear  ,Large, walk-in   ,Bluff or Outcrop     , Geology: Fort Payne Formation                           "
-85.327119,36.528406,CY31 VAUGHN CAVE             ,"Len:   150', VE:  15', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hol Res-SE        , Elev:  935',Private Property    ,Normal Gear  ,Large, walk-in   ,Sink                 , Geology: Warsaw Limestone                               "
-85.693597,36.618994,CY32 STATE LINE DRY CAVE     ,"Len:   930', VE:  20', Pit:   0 , Nr of Pits: 0 , Topo: Union Hill             , Elev:  814',Private Property    ,Normal Gear  ,Stoop            ,Bluff or Outcrop     , Geology: Warsaw Limestone                               "
-85.689775,36.536053,CY33 THORPE CAVE             ,"Len:   120', VE:   6', Pit:   0 , Nr of Pits: 0 , Topo: Union Hill             , Elev:  906',Private Property    ,Normal Gear  ,Large, walk-in   ,Spring               , Geology: Warsaw Limestone                               "
-85.565056,36.502778,CY34 WEAVER CAVE             ,"Len:   100', VE:   8', Pit:   0 , Nr of Pits: 0 , Topo: Celina                 , Elev:  610',Private Property    ,Normal Gear  ,Stoop            ,Inflowing Stream     , Geology: Leipers-Catheys Formation                      "
-85.806583,36.538917,CY35 WILSON BRANCH CAVE      ,"Len:   150', VE:  15', Pit:   0 , Nr of Pits: 0 , Topo: Red Boiling Springs    , Elev:  930',Private Property    ,Normal Gear  ,Stoop            ,Sink                 , Geology: Fort Payne Formation                           "
-85.449142,36.585322,CY36 KILLMAN DOWNSTREAM C    ,"Len:    50', VE:   4', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hollow Dam        , Elev:  950',Private Property    ,Normal Gear  ,Stoop            ,Sink                 , Geology: Warsaw Limestone                               "
-85.449164,36.585344,CY37 KILLMAN UPSTREAM C      ,"Len:    60', VE:   4', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hollow Dam        , Elev:  950',Private Property    ,Normal Gear  ,Stoop            ,Sink                 , Geology: Warsaw Limestone                               "
-85.435472,36.534472,CY38 LAKEVIEW CAVE           ,"Len:    50', VE:  10', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hollow Dam        , Elev:  690',Government Owned    ,Normal Gear  ,Large, walk-in   ,Bluff or Outcrop     , Geology: Fort Payne Formation                           "
-85.575472,36.513361,CY39 MILTON CAVE             ,"Len:   120', VE:  15', Pit:   0 , Nr of Pits: 0 , Topo: Celina                 , Elev:  520',Government Owned    ,Wetsuit      ,Large, walk-in   ,Spring               , Geology: Leipers-Catheys Formation                      "
-85.435194,36.534194,CY40 PICNIC SHELTER CAVE     ,"Len:    70', VE:  15', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hollow Dam        , Elev:  690',Government Owned    ,Normal Gear  ,Large, walk-in   ,Bluff or Outcrop     , Geology: Fort Payne Formation                           "
-85.435472,36.534472,CY41 PLEASANT GROVE CAVE     ,"Len:   115', VE:  12', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hollow Dam        , Elev:  690',Government Owned    ,Normal Gear  ,Large, walk-in   ,Bluff or Outcrop     , Geology: Fort Payne Formation                           "
-85.583250,36.557806,CY42 BROWN SLP BLUFF CAVE    ,"Len:   125', VE:  20', Pit:   0 , Nr of Pits: 0 , Topo: Celina                 , Elev:  720',Private Property    ,Normal Gear  ,Crawl            ,Bluff or Outcrop     , Geology: Fort Payne Formation                           "
-85.706869,36.605697,CY43 CREEK CHUB CAVE         ,"Len:    65', VE:   6', Pit:   0 , Nr of Pits: 0 , Topo: Union Hill             , Elev:  807',Private Property    ,Wetsuit      ,Large, walk-in   ,Spring               , Geology: Warsaw Limestone                               "
-85.548417,36.470778,CY44 BIG HOLLOW SPRING C     ,"Len:   350', VE:  15', Pit:   0 , Nr of Pits: 0 , Topo: Burristown             , Elev:  530',Private Property    ,Normal Gear  ,Stoop            ,Spring               , Geology: Leipers-Catheys Formation                      "
-85.553806,36.462250,CY45 COPPERHEAD ROAD CAVE    ,"Len:   325', VE:  18', Pit:  12', Nr of Pits: 1 , Topo: Burristown             , Elev:  590',Private Property    ,Rappel/Prusik,Pit              ,Wet-Weather Streambed, Geology: Leipers-Catheys Formation                      "
-85.588278,36.558528,CY46 COWBELL CRAWL           ,"Len:    50', VE:   4', Pit:   0 , Nr of Pits: 0 , Topo: Celina                 , Elev:  740',Private Property    ,Normal Gear  ,Stoop            ,Bluff or Outcrop     , Geology: Fort Payne Formation                           "
-85.742972,36.502750,CY47 CRABTREE BLUFF CAVE     ,"Len:    55', VE:   8', Pit:   0 , Nr of Pits: 0 , Topo: Union Hill             , Elev:  690',Private Property    ,Normal Gear  ,Crawl            ,Bluff or Outcrop     , Geology: Leipers-Catheys Formation                      "
-85.742417,36.503917,CY48 CRABTREE CREEK CAVE     ,"Len:   165', VE:   5', Pit:   0 , Nr of Pits: 0 , Topo: Union Hill             , Elev:  690',Private Property    ,Normal Gear  ,Crawl            ,Bluff or Outcrop     , Geology: Leipers-Catheys Formation                      "
-85.742600,36.504306,CY49 CRABTREE SPRING CAVE    ,"Len:   235', VE:  10', Pit:   0 , Nr of Pits: 0 , Topo: Union Hill             , Elev:  702',Private Property    ,Normal Gear  ,Stoop            ,Spring               , Geology: Leipers-Catheys Formation                      "
-85.741917,36.504806,CY50 BILBREY CAVE            ,"Len:    50', VE:   5', Pit:   0 , Nr of Pits: 0 , Topo: Union Hill             , Elev:  720',Private Property    ,Normal Gear  ,Stoop            ,Spring               , Geology: Leipers-Catheys Formation                      "
-85.647806,36.531861,CY51 BRIMSTONE BLOWHOLE      ,"Len:   120', VE:   3', Pit:   0 , Nr of Pits: 0 , Topo: Union Hill             , Elev:  600',Government Owned    ,Normal Gear  ,Crawl            ,Roadcut              , Geology: Leipers-Catheys Formation                      "
-85.653222,36.533639,CY52 WATERFALL CAVE          ,"Len:    80', VE:  30', Pit:  20', Nr of Pits: 1 , Topo: Union Hill             , Elev:  660',Private Property    ,Rappel/Prusik,Crawl            ,Hillside             , Geology: Leipers-Catheys Formation                      "
-85.298578,36.584433,CY53 FOSTER CAVE             ,"Len:   500', VE:  15', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hol Res-SE        , Elev:  825',Private Property    ,Normal Gear  ,Large, walk-in   ,Spring               , Geology: Fort Payne Formation                           "
-85.306917,36.544667,CY54 JC MELTON CAVE          ,"Len:   275', VE:  40', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hol Res-SE        , Elev:  940',Private Property    ,Normal Gear  ,Chimney/Climb    ,Hillside             , Geology: Warsaw Limestone                               "
-85.317417,36.555056,CY55 DANIEL RESURGENCE C     ,"Len:    80', VE:   6', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hol Res-SE        , Elev:  890',Private Property    ,Normal Gear  ,Stoop            ,Spring               , Geology: Warsaw Limestone                               "
-85.631036,36.576903,CY56 MCLERRAN BOBCAT LAIR    ,"Len:    70', VE:  10', Pit:   0 , Nr of Pits: 0 , Topo: Union Hill             , Elev:  773',Private Property    ,Normal Gear  ,Stoop            ,Bluff or Outcrop     , Geology: Fort Payne Formation                           "
-85.608472,36.526000,CY57 STRONG POTATO CAVE      ,"Len:   200', VE:   8', Pit:   0 , Nr of Pits: 0 , Topo: Celina                 , Elev:  684',Private Property    ,Normal Gear  ,Stoop            ,Bluff or Outcrop     , Geology: Leipers-Catheys Formation                      "
-85.316267,36.548075,CY58 GLORIFIED RAT DEN       ,"Len:   100', VE:  22', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hol Res-SE        , Elev:  954',Private Property    ,Normal Gear  ,Chimney/Climb    ,Sink                 , Geology: Warsaw Limestone                               "
-85.296100,36.585792,CY59 MASOCHIST TUBE          ,"Len:   200', VE:  10', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hol Res-SE        , Elev:  870',Private Property    ,Normal Gear  ,Chimney/Climb    ,Sink                 , Geology: Warsaw Limestone                               "
-85.300306,36.574194,CY60 RUBBISH CAVE            ,"Len:   200', VE:  24', Pit:   8', Nr of Pits: 0 , Topo: Dale Hol Res-SE        , Elev:  860',Private Property    ,Handline     ,Pit              ,Hillside             , Geology: Warsaw Limestone                               "
-85.309044,36.573478,CY61 TANGLE CHAMBER CAVE     ,"Len:   400', VE:  18', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hol Res-SE        , Elev:  910',Private Property    ,Normal Gear  ,Chimney/Climb    ,Inflowing Stream     , Geology: Warsaw Limestone                               "
-85.308472,36.570028,CY62 WEST FORK SPRING C      ,"Len:   400', VE:   8', Pit:   0 , Nr of Pits: 0 , Topo: Dale Hol Res-SE        , Elev:  870',Private Property    ,Normal Gear  ,Crawl            ,Spring               , Geology: Warsaw Limestone                               "
-86.765828,36.373475,DA1 BAKERS STATION CAVE      ,"Len:   876', VE:  29', Pit:   0 , Nr of Pits: 0 , Topo: Whites Creek           , Elev:  585',Private Property    ,Normal Gear  ,Large, walk-in   ,Spring               , Geology: Wayne Group                                    "
-86.586333,36.054222,DA2 BRENTS CAVE              ,"Len:  1800', VE:  15', Pit:   0 , Nr of Pits: 0 , Topo: La Vergne              , Elev:  505',Private Property    ,Normal Gear  ,Large, walk-in   ,Sink                 , Geology: Ridley Limestone                               "
-86.898278,36.106722,DA3 BRESSLYN CAVE            ,"Len:   320', VE:  35', Pit:   0 , Nr of Pits: 0 , Topo: Bellevue               , Elev:  700',Private Property    ,Normal Gear  ,Crawl            ,Hillside             , Geology: Leipers-Catheys Formation                      "
-86.963844,36.231589,DA4 BULL RUN CAVE            ,"Len:  1200', VE:  15', Pit:   0 , Nr of Pits: 0 , Topo: Scottsboro             , Elev:  435',Private Property    ,Normal Gear  ,Large, walk-in   ,Bluff or Outcrop     , Geology: Wayne Group                                    "
-86.889111,36.148111,DA5 CLEES FERRY CAVE         ,"Len:   500', VE:  22', Pit:   0 , Nr of Pits: 0 , Topo: Scottsboro             , Elev:  400',Private Property    ,Normal Gear  ,Large, walk-in   ,Bluff or Outcrop     , Geology: Bigby-Cannon Limestone                         "
